formula,tool,exit_status,exit_code,time,states,edges,transitions,acc,scc,nondet_states,nondet_aut,complete_aut,automaton
((((!(a)) & (b)) | ((a) & (!(b)))) & (((X(b)) & ((!(b)) R (!(c)))) | ((X(!(b))) & ((b) U (c))))) | ((((a) & (b)) | ((!(a)) & (!(b)))) & (((X(b)) & ((b) U (c))) | (((!(b)) R (!(c))) & (X(!(b)))))),no.owl#a,ok,0,0.0102139,8,15,44,1,8,0,0,0,"HOA: v1 States: 8 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0&1&!2] 3 [!0&!1&!2 | !0&1&2 | 0&!1&2] 7 {0} [!0&1&!2] 5 {0} [!0&!1&2 | 0&!1&!2 | 0&1&2] 1 {0} State: 1 [1] 2 {0} State: 2 [t] 2 {0} State: 3 [!1&!2 | 1&2] 2 {0} [1&!2] 4 State: 4 [2] 2 {0} [1&!2] 4 State: 5 [!1&2] 2 {0} [1&!2] 6 {0} State: 6 [!1&!2] 2 {0} [1&!2] 6 {0} State: 7 [!1] 2 {0} --END--"
X((F(a)) & (G(F(b)))),yes.ltl2tgba#det,ok,0,0.024603,3,5,12,1,3,0,0,1,"HOA: v1 name: ""sDBA for X(Fa & GFb)"" States: 3 Start: 2 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 [0] 1 State: 1 [!1] 1 [1] 1 {0} State: 2 [t] 0 --END--"
X((F(a)) & (G(F(b)))),yes.owl#s,ok,0,0.0182169,3,5,12,1,3,0,0,1,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [t] 1 State: 1 [!0] 1 [0] 2 State: 2 [!1] 2 [1] 2 {0} --END--"
X((F(a)) & (G(F(b)))),no.owl#s,ok,0,0.00574785,4,10,22,1,4,2,1,1,"HOA: v1 States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete --BODY-- State: 0 [t] 1 State: 1 [0&!1] 3 [!0] 1 [0&1] 3 {0} [0] 2 State: 2 [!1] 3 [1] 3 {0} [t] 2 State: 3 [!1] 3 [1] 3 {0} --END--"
X((F(a)) & (G(F(b)))),yes.owl#a,ok,0,0.0316122,4,8,16,1,4,0,0,1,"HOA: v1 States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [t] 1 State: 1 [!0&!1] 1 [!0&1] 2 [0] 3 State: 2 [!0] 2 [0] 3 State: 3 [!1] 3 [1] 3 {0} --END--"
X((F(a)) & (G(F(b)))),no.owl#a,ok,0,0.0111913,6,18,32,1,6,2,1,1,"HOA: v1 States: 6 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete --BODY-- State: 0 [t] 4 State: 1 [0] 2 {0} [!0] 1 State: 2 [1] 2 {0} [!1] 2 State: 3 [!0&!1] 3 [0&1] 2 {0} [0&!1] 2 [!0&1] 1 State: 4 [!0&!1] 3 [!0] 4 [0&1] 2 {0} [0] 5 [0&!1] 2 [!0&1] 1 State: 5 [1] 2 {0} [!1] 2 [t] 5 --END--"
X((G(a)) | (X(b))),yes.ltl2tgba#det,ok,0,0.0276096,6,8,19,1,6,0,0,0,"HOA: v1 name: ""sDBA for X(Ga | Xb)"" States: 6 Start: 4 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [1] 5 State: 1 [0&!1] 2 [1] 5 State: 2 {0} [0] 2 State: 3 [!0] 0 [0] 1 State: 4 [t] 3 State: 5 {0} [t] 5 --END--"
X((G(a)) | (X(b))),yes.owl#s,ok,0,0.0194293,6,8,19,1,6,0,0,0,"HOA: v1 States: 6 Start: 4 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [1] 5 State: 1 {0} [0] 1 State: 2 [0&!1] 1 [1] 5 State: 3 [!0] 0 [0] 2 State: 4 [t] 3 State: 5 {0} [t] 5 --END--"
X((G(a)) | (X(b))),no.owl#s,ok,0,0.00962217,6,8,19,1,6,0,0,0,"HOA: v1 States: 6 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic --BODY-- State: 0 {0} [t] 5 State: 1 {0} [1] 2 State: 2 {0} [t] 2 State: 3 {0} [1] 2 [0&!1] 4 State: 4 {0} [0] 4 State: 5 {0} [0] 3 [!0] 1 --END--"
X((G(a)) | (X(b))),yes.owl#a,ok,0,0.017726,6,8,19,1,6,0,0,0,"HOA: v1 States: 6 Start: 4 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [1] 5 State: 1 [0&!1] 2 [1] 5 State: 2 {0} [0] 2 State: 3 [!0] 0 [0] 1 State: 4 [t] 3 State: 5 {0} [t] 5 --END--"
X((G(a)) | (X(b))),no.owl#a,ok,0,0.0138837,6,8,19,1,6,0,0,0,"HOA: v1 States: 6 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic --BODY-- State: 0 {0} [t] 4 State: 1 {0} [1] 2 [0&!1] 3 State: 2 {0} [t] 2 State: 3 {0} [0] 3 State: 4 {0} [0] 1 [!0] 5 State: 5 {0} [1] 2 --END--"
X((F(a)) | ((b) U ((c) & (X(c))))),yes.ltl2tgba#det,ok,0,0.0156052,6,14,48,1,5,0,0,1,"HOA: v1 name: ""sDBA for X(Fa | (b U (c & Xc)))"" States: 6 Start: 1 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [t] 3 State: 2 [0] 0 [!0] 2 State: 3 [0] 0 [!0&!1&!2] 2 [!0&1&!2] 3 [!0&!1&2] 4 [!0&1&2] 5 State: 4 [0 | 2] 0 [!0&!2] 2 State: 5 [0 | 2] 0 [!0&!1&!2] 2 [!0&1&!2] 3 --END--"
X((F(a)) | ((b) U ((c) & (X(c))))),yes.owl#s,ok,0,0.0164902,6,14,48,1,5,0,0,1,"HOA: v1 States: 6 Start: 1 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [t] 3 State: 2 [0] 0 [!0] 2 State: 3 [0] 0 [!0&!1&!2] 2 [!0&1&!2] 3 [!0&1&2] 4 [!0&!1&2] 5 State: 4 [0 | 2] 0 [!0&!1&!2] 2 [!0&1&!2] 3 State: 5 [0 | 2] 0 [!0&!2] 2 --END--"
X((F(a)) | ((b) U ((c) & (X(c))))),no.owl#s,ok,0,0.00821209,6,14,48,1,5,0,0,1,"HOA: v1 States: 6 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [t] 2 State: 1 [!0&1&!2] 2 [0 | 2] 3 {0} [!0&!1&!2] 4 State: 2 [!0&1&!2] 2 [!0&1&2] 1 [!0&!1&2] 5 [0] 3 {0} [!0&!1&!2] 4 State: 3 [t] 3 {0} State: 4 [0] 3 {0} [!0] 4 State: 5 [0 | 2] 3 {0} [!0&!2] 4 --END--"
X((F(a)) | ((b) U ((c) & (X(c))))),yes.owl#a,ok,0,0.023371,6,14,48,1,5,0,0,1,"HOA: v1 States: 6 Start: 1 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [t] 2 State: 2 [0] 0 [!0&1&!2] 2 [!0&!1&!2] 3 [!0&!1&2] 4 [!0&1&2] 5 State: 3 [0] 0 [!0] 3 State: 4 [0 | 2] 0 [!0&!2] 3 State: 5 [0 | 2] 0 [!0&1&!2] 2 [!0&!1&!2] 3 --END--"
X((F(a)) | ((b) U ((c) & (X(c))))),no.owl#a,ok,0,0.0109595,6,14,48,1,5,0,0,1,"HOA: v1 States: 6 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [t] 2 State: 1 [!0&1&!2] 2 [0 | 2] 3 {0} [!0&!1&!2] 4 State: 2 [!0&1&!2] 2 [!0&1&2] 1 [!0&!1&2] 5 [0] 3 {0} [!0&!1&!2] 4 State: 3 [t] 3 {0} State: 4 [0] 3 {0} [!0] 4 State: 5 [0 | 2] 3 {0} [!0&!2] 4 --END--"
(F(a)) & (G(b)),yes.ltl2tgba#det,ok,0,0.0145871,2,3,4,1,2,0,0,0,"HOA: v1 name: ""sDBA for Fa & Gb"" States: 2 Start: 1 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [1] 0 State: 1 [0&1] 0 [!0&1] 1 --END--"
(F(a)) & (G(b)),yes.owl#s,ok,0,0.018669,2,3,4,1,2,0,0,0,"HOA: v1 States: 2 Start: 1 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [1] 0 State: 1 [0&1] 0 [!0&1] 1 --END--"
(F(a)) & (G(b)),no.owl#s,ok,0,0.0031984,2,3,4,1,2,0,0,0,"HOA: v1 States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [!0&1] 0 [0&1] 1 {0} State: 1 [1] 1 {0} --END--"
(F(a)) & (G(b)),yes.owl#a,ok,0,0.0186075,2,3,4,1,2,0,0,0,"HOA: v1 States: 2 Start: 1 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [1] 0 State: 1 [0&1] 0 [!0&1] 1 --END--"
(F(a)) & (G(b)),no.owl#a,ok,0,0.00622908,2,3,4,1,2,0,0,0,"HOA: v1 States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [!0&1] 0 [0&1] 1 {0} State: 1 [1] 1 {0} --END--"
X(X(F(a))),yes.ltl2tgba#det,ok,0,0.0224622,4,5,8,1,4,0,0,1,"HOA: v1 name: ""sDBA for XXFa"" States: 4 Start: 3 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [0] 0 [!0] 1 State: 2 [t] 1 State: 3 [t] 2 --END--"
X(X(F(a))),yes.owl#s,ok,0,0.0213128,4,5,8,1,4,0,0,1,"HOA: v1 States: 4 Start: 3 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [0] 0 [!0] 1 State: 2 [t] 1 State: 3 [t] 2 --END--"
X(X(F(a))),no.owl#s,ok,0,0.00694006,4,5,8,1,4,0,0,1,"HOA: v1 States: 4 Start: 0 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [t] 3 State: 1 [!0] 1 [0] 2 {0} State: 2 [t] 2 {0} State: 3 [t] 1 --END--"
X(X(F(a))),yes.owl#a,ok,0,0.0143627,4,5,8,1,4,0,0,1,"HOA: v1 States: 4 Start: 3 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [0] 0 [!0] 1 State: 2 [t] 1 State: 3 [t] 2 --END--"
X(X(F(a))),no.owl#a,ok,0,0.00465536,4,5,8,1,4,0,0,1,"HOA: v1 States: 4 Start: 0 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [t] 1 State: 1 [t] 2 State: 2 [!0] 2 [0] 3 {0} State: 3 [t] 3 {0} --END--"
(F(a)) & (((b) U (c)) | (X(X((c) & (G(d)))))),yes.ltl2tgba#det,ok,0,0.0165855,13,33,160,1,13,0,0,0,"HOA: v1 name: ""sDBA for Fa & ((b U c) | XX(c & Gd))"" States: 13 Start: 2 AP: 4 ""a"" ""b"" ""c"" ""d"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [3] 0 State: 1 [2&3] 0 State: 2 [!0&!1&!2] 3 [0&1&!2] 4 [!0&1&!2] 5 [!0&2] 8 [0&!1&!2] 11 [0&2] 12 State: 3 [0] 1 [!0] 6 State: 4 [!1&!2] 1 [1&!2] 9 [2] 12 State: 5 [0&!1&!2] 1 [!0&!1&!2] 6 [!0&2] 8 [0&1&!2] 9 [!0&1&!2] 10 [0&2] 12 State: 6 [0&2&3] 0 [!0&2&3] 7 State: 7 [0&3] 0 [!0&3] 7 State: 8 [!0] 8 [0] 12 State: 9 [1&!2] 9 [2] 12 State: 10 [!0&2] 8 [0&1&!2] 9 [!0&1&!2] 10 [0&2] 12 State: 11 [t] 1 State: 12 {0} [t] 12 --END--"
(F(a)) & (((b) U (c)) | (X(X((c) & (G(d)))))),yes.owl#s,ok,0,0.0176558,13,33,160,1,13,0,0,0,"HOA: v1 States: 13 Start: 2 AP: 4 ""a"" ""b"" ""c"" ""d"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [3] 0 State: 1 [2&3] 0 State: 2 [0&1&!2] 3 [!0&1&!2] 5 [!0&!1&!2] 7 [0&!1&!2] 8 [0&2] 9 [!0&2] 12 State: 3 [!1&!2] 1 [2] 9 [1&!2] 10 State: 4 [0&3] 0 [!0&3] 4 State: 5 [0&!1&!2] 1 [!0&!1&!2] 6 [0&2] 9 [0&1&!2] 10 [!0&1&!2] 11 [!0&2] 12 State: 6 [0&2&3] 0 [!0&2&3] 4 State: 7 [0] 1 [!0] 6 State: 8 [t] 1 State: 9 {0} [t] 9 State: 10 [2] 9 [1&!2] 10 State: 11 [0&2] 9 [0&1&!2] 10 [!0&1&!2] 11 [!0&2] 12 State: 12 [0] 9 [!0] 12 --END--"
(F(a)) & (((b) U (c)) | (X(X((c) & (G(d)))))),no.owl#s,ok,0,0.00561372,18,48,232,1,18,0,0,0,"HOA: v1 States: 18 Start: 0 AP: 4 ""a"" ""b"" ""c"" ""d"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0&!1&!2] 3 {0} [!0&!1&!2] 10 [0&2] 5 {0} [0&1&!2] 7 [!0&2] 15 [!0&1&!2] 12 State: 1 [2&3] 2 {0} State: 2 [3] 2 {0} State: 3 [t] 1 {0} State: 4 [!0] 4 [0] 5 {0} State: 5 [t] 5 {0} State: 6 [!0&!3] 4 [!0&3] 6 [0] 5 {0} State: 7 [1&!2] 8 [2] 5 {0} [!1&!2] 1 {0} State: 8 [2] 5 {0} [1&!2] 9 State: 9 [2] 5 {0} [1&!2] 9 State: 10 [0] 1 {0} [!0] 11 State: 11 [0&2&3] 2 {0} [!0&2&3] 17 State: 12 [0&1&!2] 8 [!0&2] 13 [!0&1&!2] 14 [0&2] 5 {0} [0&!1&!2] 1 {0} [!0&!1&!2] 11 State: 13 [!0&!2 | !0&!3] 4 [!0&2&3] 6 [0] 5 {0} State: 14 [!0&2&!3] 4 [!0&2&3] 6 [!0&1&!2] 16 [0&2] 5 {0} [0&1&!2] 9 State: 15 [!0] 13 [0] 5 {0} State: 16 [!0&2] 4 [!0&1&!2] 16 [0&2] 5 {0} [0&1&!2] 9 State: 17 [0&3] 2 {0} [!0&3] 17 --END--"
(F(a)) & (((b) U (c)) | (X(X((c) & (G(d)))))),yes.owl#a,ok,0,0.0371713,13,33,160,1,13,0,0,0,"HOA: v1 States: 13 Start: 2 AP: 4 ""a"" ""b"" ""c"" ""d"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [3] 0 State: 1 [2&3] 0 State: 2 [!0&!1&!2] 3 [!0&2] 4 [0&1&!2] 5 [!0&1&!2] 6 [0&!1&!2] 11 [0&2] 12 State: 3 [0] 1 [!0] 9 State: 4 [!0] 4 [0] 12 State: 5 [!1&!2] 1 [1&!2] 7 [2] 12 State: 6 [0&!1&!2] 1 [!0&2] 4 [0&1&!2] 7 [!0&1&!2] 8 [!0&!1&!2] 9 [0&2] 12 State: 7 [1&!2] 7 [2] 12 State: 8 [!0&2] 4 [0&1&!2] 7 [!0&1&!2] 8 [0&2] 12 State: 9 [0&2&3] 0 [!0&2&3] 10 State: 10 [0&3] 0 [!0&3] 10 State: 11 [t] 1 State: 12 {0} [t] 12 --END--"
(F(a)) & (((b) U (c)) | (X(X((c) & (G(d)))))),no.owl#a,ok,0,0.00734523,13,33,160,1,13,0,0,0,"HOA: v1 States: 13 Start: 0 AP: 4 ""a"" ""b"" ""c"" ""d"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0&2] 5 {0} [!0&!1&!2] 9 [!0&2] 6 [0&1&!2] 10 [0&!1&!2] 8 {0} [!0&1&!2] 11 State: 1 [2&3] 2 {0} State: 2 [3] 2 {0} State: 3 [!0&3] 3 [0&3] 2 {0} State: 4 [2] 5 {0} [1&!2] 4 State: 5 [t] 5 {0} State: 6 [0] 5 {0} [!0] 6 State: 7 [!0&2&3] 3 [0&2&3] 2 {0} State: 8 [t] 1 {0} State: 9 [0] 1 {0} [!0] 7 State: 10 [!1&!2] 1 {0} [2] 5 {0} [1&!2] 4 State: 11 [0&!1&!2] 1 {0} [!0&1&!2] 12 [0&1&!2] 4 [0&2] 5 {0} [!0&2] 6 [!0&!1&!2] 7 State: 12 [!0&1&!2] 12 [0&1&!2] 4 [0&2] 5 {0} [!0&2] 6 --END--"
((a) & (b)) | ((!(a)) & (!(b))) | (((c) R (a)) R (b)),yes.ltl2tgba#det,ok,0,0.0176193,5,12,28,1,4,0,0,0,"HOA: v1 name: ""sDBA for (a & b) | (!a & !b) | ((c R a) R b)"" States: 5 Start: 2 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [0&1&2] 0 [!0&1] 1 [0&1&!2] 3 State: 2 [!0&!1 | 0&1] 0 [!0&1] 1 State: 3 {0} [0&2] 0 [!0&1] 1 [0&1&!2] 3 [0&!1&!2] 4 State: 4 {0} [0&2] 0 [0&!2] 4 --END--"
((a) & (b)) | ((!(a)) & (!(b))) | (((c) R (a)) R (b)),yes.owl#s,ok,0,0.0175803,5,12,28,1,4,0,0,0,"HOA: v1 States: 5 Start: 2 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [0&1&2] 0 [!0&1] 1 [0&1&!2] 3 State: 2 [!0&!1 | 0&1] 0 [!0&1] 1 State: 3 {0} [0&2] 0 [!0&1] 1 [0&1&!2] 3 [0&!1&!2] 4 State: 4 {0} [0&2] 0 [0&!2] 4 --END--"
((a) & (b)) | ((!(a)) & (!(b))) | (((c) R (a)) R (b)),no.owl#s,ok,0,0.00782661,5,12,28,1,4,0,0,0,"HOA: v1 States: 5 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic --BODY-- State: 0 {0} [!0&!1 | 0&1] 2 [!0&1] 1 State: 1 {0} [0&1&2] 2 [!0&1] 1 [0&1&!2] 3 State: 2 {0} [t] 2 State: 3 {0} [0&2] 2 [!0&1] 1 [0&!1&!2] 4 [0&1&!2] 3 State: 4 {0} [0&2] 2 [0&!2] 4 --END--"
((a) & (b)) | ((!(a)) & (!(b))) | (((c) R (a)) R (b)),yes.owl#a,ok,0,0.0139307,5,12,28,1,4,0,0,0,"HOA: v1 States: 5 Start: 2 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [0&1&2] 0 [!0&1] 1 [0&1&!2] 3 State: 2 [!0&!1 | 0&1] 0 [!0&1] 1 State: 3 {0} [0&2] 0 [!0&1] 1 [0&1&!2] 3 [0&!1&!2] 4 State: 4 {0} [0&2] 0 [0&!2] 4 --END--"
((a) & (b)) | ((!(a)) & (!(b))) | (((c) R (a)) R (b)),no.owl#a,ok,0,0.00295475,5,12,28,1,4,0,0,0,"HOA: v1 States: 5 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic --BODY-- State: 0 {0} [!0&1] 1 [!0&!1 | 0&1] 2 State: 1 {0} [!0&1] 1 [0&1&2] 2 [0&1&!2] 3 State: 2 {0} [t] 2 State: 3 {0} [!0&1] 1 [0&2] 2 [0&1&!2] 3 [0&!1&!2] 4 State: 4 {0} [0&2] 2 [0&!2] 4 --END--"
(a) & (((X(b)) R (F(b))) U (c)),yes.ltl2tgba#det,ok,0,0.0152875,4,8,28,1,4,0,0,0,"HOA: v1 name: ""sDBA for a & ((Xb R Fb) U c)"" States: 4 Start: 1 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [0&2] 0 [0&!2] 2 State: 2 [1&2] 0 [!2] 2 [!1&2] 3 State: 3 [1] 0 [!1] 3 --END--"
(a) & (((X(b)) R (F(b))) U (c)),yes.owl#s,ok,0,0.0141985,4,8,28,1,4,0,0,0,"HOA: v1 States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 [0&2] 1 [0&!2] 3 State: 1 {0} [t] 1 State: 2 [1] 1 [!1] 2 State: 3 [1&2] 1 [!1&2] 2 [!2] 3 --END--"
(a) & (((X(b)) R (F(b))) U (c)),no.owl#s,ok,0,0.0105847,5,14,48,1,5,2,1,0,"HOA: v1 States: 5 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0&2] 3 {0} [0&!2] 1 State: 1 [!1&2] 2 [1&2] 3 {0} [1&2] 4 {0} [!1&2] 4 [!2] 1 State: 2 [!1] 2 [1] 4 {0} [1] 3 {0} [!1] 4 State: 3 [t] 3 {0} State: 4 [1] 4 {0} [!1] 4 --END--"
(a) & (((X(b)) R (F(b))) U (c)),yes.owl#a,ok,0,0.0103815,6,13,44,1,6,1,1,0,"HOA: v1 States: 6 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0&2] 2 [0&!2] 5 State: 1 [!1] 1 [1] 2 State: 2 [t] 2 {0} State: 3 [!1] 3 [1] 3 {0} State: 4 [2] 3 [!1&!2] 4 State: 5 [!1&2] 1 [1&2] 2 [1&!2] 4 [!2] 5 --END--"
(a) & (((X(b)) R (F(b))) U (c)),no.owl#a,ok,0,0.00334542,7,22,68,1,7,2,1,0,"HOA: v1 States: 7 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0&2] 6 {0} [0&!2] 3 State: 1 [!2] 1 [2] 2 {0} State: 2 [!1] 2 [1] 2 {0} State: 3 [!1&!2] 4 [1&!2] 1 [!1&2] 5 [1&2] 6 {0} [!2] 3 [!1&2] 2 [1&2] 2 {0} State: 4 [!1&!2] 4 [1&!2] 1 [!1&2] 2 [1&2] 2 {0} State: 5 [!1] 5 [1] 6 {0} [!1] 2 [1] 2 {0} State: 6 [t] 6 {0} --END--"
G((a) U (b)),yes.ltl2tgba#det,ok,0,0.0167016,1,2,3,1,1,0,0,0,"HOA: v1 name: ""sDBA for G(a U b)"" States: 1 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic stutter-invariant --BODY-- State: 0 [0&!1] 0 [1] 0 {0} --END--"
G((a) U (b)),yes.owl#s,ok,0,0.0176177,1,2,3,1,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0&!1] 0 [1] 0 {0} --END--"
G((a) U (b)),no.owl#s,ok,0,0.00892627,2,5,9,1,2,1,1,0,"HOA: v1 States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0 | 1] 0 [0&!1] 1 [1] 1 {0} State: 1 [0&!1] 1 [1] 1 {0} --END--"
G((a) U (b)),yes.owl#a,ok,0,0.0137754,1,2,3,1,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0&!1] 0 [1] 0 {0} --END--"
G((a) U (b)),no.owl#a,ok,0,0.00862431,2,5,9,1,2,1,1,0,"HOA: v1 States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0&!1] 1 [0 | 1] 0 [1] 1 {0} State: 1 [0&!1] 1 [1] 1 {0} --END--"
(a) | (X((a) M (G(b)))),yes.ltl2tgba#det,ok,0,0.0126624,4,6,12,1,4,0,0,0,"HOA: v1 name: ""sDBA for a | X(a M Gb)"" States: 4 Start: 2 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [1] 1 State: 2 [0] 0 [!0] 3 State: 3 [0&1] 1 [!0&1] 3 --END--"
